txn_id,amount,currency,amount_diff,date_diff,reference_similarity,historical_match_rate,system_load,sla_remaining,final_decision,human_override,is_correct_match
72af3515-ea1f-4458-9a2d-2a67e871bafb,467276.59,GBP,0.0,0,1.0,0.906261871231804,0.47589457392905443,44,AUTO_MATCH,0,1
0922f7fe-3c33-453f-967d-077c4bf544be,505238.29,EUR,0.0,0,1.0,0.9426039945514818,0.3548380178429592,4,AUTO_MATCH,0,1
3e8f6bae-6a82-41ae-8a48-80fcedde7d05,326184.7,GBP,0.0,2,0.8889084243335396,0.7290571854899611,0.548615846583721,10,AUTO_MATCH,0,1
c4002b60-23b5-4f7c-b7bc-7b1cc7c13b36,238685.08,JPY,0.0,0,1.0,0.983291253072243,0.5569367621759108,46,AUTO_MATCH,0,1
5f7c1229-a031-48dc-ba61-7dc50a4f73af,609608.79,GBP,0.0,0,1.0,0.9363865940372874,0.5825318169838841,30,AUTO_MATCH,0,1
60419c59-7397-491d-b3af-9cb0f7e46736,831459.97,GBP,0.0,0,1.0,0.9450483184572978,0.27597026566459903,41,AUTO_MATCH,0,1
6e2f4d10-b230-4fc6-bfc3-a5160023dfa3,758240.76,GBP,0.0,0,1.0,0.9135404139380883,0.5928695733114241,7,AUTO_MATCH,0,1
5c1fbd62-a017-490b-9217-48f4bc43cd79,837488.08,EUR,0.0,0,1.0,0.980342788841184,0.49960211555639,11,AUTO_MATCH,0,1
75a34dda-d7db-4d55-8e0b-f70f01456f90,460347.21,JPY,0.0,0,1.0,0.9002879705057429,0.24565945815429288,46,AUTO_MATCH,0,1
6df04020-3869-4b18-bc72-7494ded16bfe,160693.85,GBP,0.0,0,1.0,0.989002409261472,0.2616637301395571,41,AUTO_MATCH,0,1
d3823223-3945-4fba-b393-8caf0f64e24a,649312.32,JPY,0.0,0,1.0,0.9218621855498313,0.5496811264054856,44,AUTO_MATCH,0,1
cc4cb60d-03c1-437b-8fea-18165d1a92b2,851255.92,JPY,0.0,0,1.0,0.9322465363470038,0.48540938761811103,25,AUTO_MATCH,0,1
5a873149-4de8-4152-abbf-342a747f7a8c,427081.18,EUR,0.0,1,0.8741855997836273,0.7553187416902446,0.7661643200859962,14,AUTO_MATCH,0,1
3e4e7179-c297-4427-ba09-0b8ca0bb92fd,969659.72,JPY,0.0,0,1.0,0.9062843132283928,0.1357535614808805,16,AUTO_MATCH,0,1
74fc9313-e7ac-41f0-8ede-d6ddbfe440cf,977178.56,GBP,0.0,0,1.0,0.9279729467530511,0.1876258749547783,41,AUTO_MATCH,0,1
e576f03d-dc8e-4636-b3b0-6ce8fab3086d,803446.53,USD,0.0,1,0.8749784035173419,0.729998274448739,0.6052909682366036,8,AUTO_MATCH,0,1
d822b058-253d-4047-ab72-7788221b2077,190711.6,JPY,43.813485248648924,24,0.3653236864053988,0.38286788417763185,0.6540294382674254,43,EXCEPTION,0,0
1169426a-3b06-4abd-857f-a61e314a81ca,256205.37,GBP,0.0,0,1.0,0.9124667414547102,0.21949507416998706,39,AUTO_MATCH,0,1
5de9c29d-dd3d-4bf7-a794-a75f896be9d0,95853.63,GBP,0.0,0,1.0,0.9705101995916935,0.35725747023946464,31,AUTO_MATCH,0,1
1b8fafbd-6026-4916-bdad-d6ad0e290d6e,193931.21,GBP,0.0,0,1.0,0.9038455680062124,0.1372991458516927,43,AUTO_MATCH,0,1
a58f0ea2-b50d-427c-9a43-9b1a8edc111d,303152.77,GBP,0.0,3,0.8326641153116185,0.8231406837637925,0.4746759458287284,5,AUTO_MATCH,0,1
2980dbc9-bd2f-440d-b40d-d412dc1c114e,200770.62,JPY,0.0,3,0.9077835786854559,0.737178519292117,0.5196672951600757,20,AUTO_MATCH,0,1
be04c573-a5c5-4480-8ecf-20f14ab78d60,52528.67,JPY,0.0,0,1.0,0.9727960604499526,0.3134135696949071,27,AUTO_MATCH,0,1
9a45f901-5bab-4533-a81f-293ea5737a98,411255.79,USD,0.0,0,1.0,0.9890675026814777,0.49247683251053265,48,AUTO_MATCH,0,1
2041b8a5-e2f1-449e-a583-a3aa0655adf4,648040.32,JPY,0.0,2,0.9095137727138567,0.8062679008778347,0.6572130720023206,6,AUTO_MATCH,0,1
49600813-6221-44d2-bd2b-ba52e14ebbce,168673.18,JPY,0.0,0,1.0,0.9321457525646291,0.11139959513387307,26,AUTO_MATCH,0,1
03ad17b6-6725-4d9b-9cd8-aff0cd85579c,551943.89,GBP,0.0,0,1.0,0.9867028884014156,0.29315886576683503,24,AUTO_MATCH,0,1
82dd6dae-2cff-44f6-a2b8-9135f1fb2e7c,587230.0,JPY,26.490732896709105,18,0.5576281540067783,0.5981325768659327,0.7616150049844792,15,EXCEPTION,0,0
2947484b-6d1d-4075-b9cd-3c3cb177b3cd,859151.41,GBP,0.0,2,0.8694372351757302,0.8345561385631116,0.6956440712690353,13,AUTO_MATCH,0,1
2b461067-ab97-4bde-a0aa-a04f59533d92,623789.26,USD,0.0,1,0.9015182692531076,0.8049567898641493,0.6414674495941917,14,AUTO_MATCH,0,1
6fe86f5d-6a5d-417e-b621-d30a69168189,785698.54,USD,0.0,3,0.9425864214232268,0.8080677455755024,0.5178102564448774,30,AUTO_MATCH,0,1
8835f1e1-5d14-4e8d-863f-d7461cf4ad68,567674.73,EUR,0.0,0,1.0,0.9194337519460134,0.24953705933581563,21,AUTO_MATCH,0,1
37abc102-f4f0-4543-bb38-74ea3cfc4198,19673.48,EUR,0.0,0,1.0,0.9435236524977965,0.5989257403400963,8,AUTO_MATCH,0,1
da901d70-cb75-4771-bae4-cf7dc59d60d9,186308.81,GBP,0.0,0,1.0,0.9150202820737655,0.33363315415785455,15,AUTO_MATCH,0,1
e1029afd-ad8b-441f-bef0-4529c112c725,408866.47,USD,0.0,0,1.0,0.9840755580850571,0.3125035762250218,32,AUTO_MATCH,0,1
fb5f7574-914d-4425-9e1e-ada582828fb4,748602.41,GBP,0.0,0,1.0,0.9684599348885288,0.2023890384353136,44,AUTO_MATCH,0,1
54f3b22c-a19a-4883-8ac6-c379aa5c63cb,925880.99,USD,0.0,0,1.0,0.9385545683180746,0.2788562814686498,18,AUTO_MATCH,0,1
58b42e57-898d-4fe3-9291-252807b00160,517548.43,USD,0.0,0,1.0,0.9652476971662528,0.2529165989380898,11,AUTO_MATCH,0,1
8a7526bf-c456-4457-adbb-079da0ed0f11,684848.58,GBP,0.0,0,1.0,0.9567322518160801,0.4642696029891026,6,AUTO_MATCH,0,1
177ccf75-86bf-4ea0-9da3-cacbb348d7f1,214281.4,JPY,0.0,0,1.0,0.914158750383053,0.5241725054311237,48,AUTO_MATCH,0,1
f885bdd8-141d-475c-84a4-9a496cc9d1a0,660712.73,JPY,0.0,0,1.0,0.9699956537330303,0.1478221754210822,9,AUTO_MATCH,0,1
f3058595-4447-4915-964a-9abf1d409325,116836.35,JPY,33295.87976317843,31,0.10791774371995398,0.08116798803041578,0.8027512836167133,34,EXCEPTION,0,0
98617815-b67d-4c0a-9f54-11a9260bc351,830650.21,EUR,0.0,0,1.0,0.9709937975834708,0.21144830457633032,5,AUTO_MATCH,0,1
6065cf73-0874-43ba-9cbf-55920685deea,440879.84,EUR,0.0,0,1.0,0.9539394852563365,0.3340643129359865,43,AUTO_MATCH,0,1
db7d6d21-3d05-4558-9068-d74e017ceae1,959304.84,EUR,0.0,0,1.0,0.951132179648258,0.5683106358293428,44,AUTO_MATCH,0,1
ab3bb867-2498-4ff7-8954-5859e90775cd,243943.32,EUR,0.0,3,0.9482040456861646,0.7452057694393613,0.4694298768199817,26,AUTO_MATCH,0,1
df8aa0cb-0fdf-403a-a4a3-e0c461325290,713185.2,JPY,0.0,0,1.0,0.9825158779493479,0.3910676896958454,5,AUTO_MATCH,0,1
ed8c6a37-ef74-4dfb-8ed2-0bef8c7449dd,742464.69,USD,0.0,3,0.8657183753601099,0.8093429646018419,0.466351805328693,22,AUTO_MATCH,0,1
c69057be-87f5-42b1-a656-3a493607e392,945792.22,GBP,0.0,1,0.9462907053458944,0.8216149277898805,0.510900083999484,34,AUTO_MATCH,0,1
55d0708c-b008-4559-912b-743b2864a344,32574.12,JPY,0.0,0,1.0,0.970915168658123,0.21578712309410794,43,AUTO_MATCH,0,1
d3eb1e4b-faed-4e74-a629-d85a51c21a84,49484.89,JPY,0.0,0,1.0,0.9803912624254558,0.4046316141148324,34,AUTO_MATCH,0,1
6c56c65a-928b-49d2-8b1f-d82972bc9051,113373.6,JPY,0.0,0,1.0,0.9304270644230949,0.32921549367491854,40,AUTO_MATCH,0,1
e21e38f4-ab04-4f56-93b6-8b7a85e0bfb3,909625.94,USD,0.0,3,0.8581446297869495,0.7147303668454285,0.5325125957820049,28,AUTO_MATCH,0,1
fca4cadc-eedf-4f5e-b6ee-631e2d4f8232,977487.34,EUR,0.0,0,1.0,0.9647557564210794,0.3915060757442854,22,AUTO_MATCH,0,1
13e8abc0-6c17-42d9-8a41-5cd38763a170,262689.21,GBP,0.0,0,1.0,0.9438329593344856,0.5736531620547141,31,AUTO_MATCH,0,1
0b1a03ba-b4d4-491d-953e-8ba9ab9e2e31,657748.95,USD,0.0,0,1.0,0.9202459534475764,0.47137093394858653,16,AUTO_MATCH,0,1
1f02e537-d7fb-4e87-9c25-7ebe52a13fea,771810.47,JPY,0.0,0,1.0,0.9762619871053675,0.5454617878602674,11,AUTO_MATCH,0,1
85eff49a-3015-4d11-884b-e231771e6762,298966.7,JPY,0.0,0,1.0,0.9576144932365113,0.3587782917004606,16,AUTO_MATCH,0,1
deedc6a0-511a-498d-8f08-fd13449d22fd,409903.53,USD,0.0,0,1.0,0.9555134132574508,0.36986255824011616,24,AUTO_MATCH,0,1
e26dc9d2-48b6-4552-bde6-b72f05565320,642751.48,USD,0.0,3,0.8952359984427238,0.7860456289883365,0.4159946327937347,37,AUTO_MATCH,0,1
511f1c7a-0154-4ad1-94be-8fa46f3a6a60,471583.94,USD,0.0,0,1.0,0.9382719858390258,0.5322816577735503,31,AUTO_MATCH,0,1
400791b1-9c7e-4814-83d6-4f5b8cc3fb77,972541.05,USD,0.0,0,1.0,0.9119071073844613,0.2771833634852048,16,AUTO_MATCH,0,1
4f8ab942-b6ae-4e19-a6b6-59a88e744e45,513106.96,USD,0.0,1,0.815527444926116,0.8546262845421775,0.6531184606397639,19,AUTO_MATCH,0,1
bd317806-3f7d-4da3-9b74-e2b0bb8c6426,507294.21,JPY,0.0,3,0.9447075045455943,0.7833821001875422,0.46026857202697297,25,AUTO_MATCH,0,1
7afbb0bc-ebe8-41a0-b6fd-59133a4e261b,330794.74,USD,0.0,2,0.8852808287912359,0.8048767773964983,0.4745367850106215,35,AUTO_MATCH,0,1
be197f1f-4270-408c-b5b6-2fe3a1f062ca,983684.3,JPY,0.0,0,1.0,0.9478927028768527,0.41198183975879066,28,AUTO_MATCH,0,1
1f7047b4-4293-4a6c-8c14-a4522602c9f3,903644.12,GBP,17.492221015907376,18,0.5100098839540683,0.23984402820051354,0.632213089061684,10,EXCEPTION,0,0
adf168a9-6896-4f9b-bf7f-72fb8672cb5e,937758.7,JPY,0.0,0,1.0,0.9539699355860997,0.5323440053321628,27,AUTO_MATCH,0,1
b3805803-dd94-4ca3-acb1-ac2d9194d449,570739.8,JPY,0.0,0,1.0,0.9668118233022169,0.345325563203993,21,AUTO_MATCH,0,1
7022f837-05ae-4686-8417-7335f872b31b,879256.37,USD,0.0,3,0.9294840211047398,0.796720296034719,0.42385143498611133,6,AUTO_MATCH,0,1
bf724821-d2f8-41ad-a11e-45868b959a8c,187289.15,GBP,0.0,0,1.0,0.9820211169346119,0.27166958197387836,46,AUTO_MATCH,0,1
18ea2fb8-d234-49b5-a3ea-7789b43ca1e7,267593.01,JPY,47.750647091282104,17,0.5531511771232114,0.4084368434389868,0.7012229983871214,11,EXCEPTION,0,0
02983c43-b3d7-4da2-8f04-7425851efe0a,413077.72,EUR,0.0,0,1.0,0.9949596204809846,0.4818256509987989,30,AUTO_MATCH,0,1
fae79f99-bac0-498c-bf1d-8f71d3c0f2d0,122937.1,JPY,0.0,0,1.0,0.9488979595113698,0.3245564939853328,46,AUTO_MATCH,0,1
795238c9-8385-46b5-be4d-bcfc0a4ea80d,43122.79,JPY,0.0,1,0.8113749901273181,0.7259954322451976,0.6188345341318803,10,AUTO_MATCH,0,1
12f2eca5-af33-4504-b36c-54b58c6e9ed7,325044.41,GBP,13.4316380581026,23,0.37245105167569065,0.5554349661965907,0.8063850015140767,41,EXCEPTION,0,0
ae623ce6-7a36-46c0-afc1-6411cd1ab310,349383.38,EUR,0.0,2,0.9272976160573577,0.7936083270807127,0.48034647773176287,45,AUTO_MATCH,0,1
9ca2e579-728b-4fd4-9184-f9df3ad93689,71543.2,EUR,0.0,0,1.0,0.922421715277786,0.2317634325344303,43,AUTO_MATCH,0,1
5c1405ba-a975-49e0-b577-a8b0c10b49e5,887337.34,GBP,33064.28108892172,244,0.12268027397682693,0.02920337195781819,0.9348879554688645,15,EXCEPTION,0,0
4588883e-ecf8-4683-999b-bea5a6565003,951559.18,USD,0.0,0,1.0,0.934455842487339,0.2313512724200292,14,AUTO_MATCH,0,1
11009871-b76c-486e-b347-8145534feecc,272011.37,GBP,0.0,0,1.0,0.9548511226319819,0.49785327391152845,18,AUTO_MATCH,0,1
0dd4a0e0-b743-4568-9387-79e3adb06b4f,162793.86,JPY,0.0,0,1.0,0.9207728680422389,0.26431026411265857,5,AUTO_MATCH,0,1
ae95b420-db2f-492d-8787-6677c9b49e97,721158.25,USD,0.0,0,1.0,0.9529956782918657,0.3494532027825783,15,AUTO_MATCH,0,1
35b9a5d4-8d15-44b4-b03c-213f9229fc52,614503.43,GBP,0.0,0,1.0,0.9011374328708657,0.5225955977702857,7,AUTO_MATCH,0,1
2d114b35-144b-48af-bec4-5d7719d87c09,170949.35,USD,0.0,0,1.0,0.9955188517106952,0.3656967754717444,41,AUTO_MATCH,0,1
f9ce0ca2-5bea-4eb0-a550-e8fddd94d1a7,119726.09,EUR,0.0,0,1.0,0.9230406228538333,0.28169106969107094,15,AUTO_MATCH,0,1
19f12f2e-2d34-4895-a8ba-32c253a40543,609783.61,EUR,0.0,0,1.0,0.9122636156125026,0.374828609383866,28,AUTO_MATCH,0,1
e1204139-7a01-4408-b136-3acaac50a6ea,8496.44,USD,0.0,2,0.9402560524191254,0.8268019814599576,0.5812023425722075,15,AUTO_MATCH,0,1
3ac662b4-ab6b-48d7-8ba1-fcb1e66e0e94,623561.01,GBP,0.0,1,0.8809291336212567,0.7260398588344613,0.6527030511704948,37,AUTO_MATCH,0,1
2af1d810-6836-488d-8145-23528ca93bbf,364599.67,USD,0.0,0,1.0,0.9661993229517827,0.2533988709598948,31,AUTO_MATCH,0,1
7533ccc1-79bc-43dd-83a1-4b1b010bd1c3,217030.42,USD,0.0,1,0.9453152452522644,0.8796349862304758,0.4661999084120037,5,AUTO_MATCH,0,1
8eb3610b-3a39-40e7-846d-400ab4a0f7b2,504527.71,GBP,0.0,0,1.0,0.9216410230850187,0.22704634046870328,23,AUTO_MATCH,0,1
f7187b2c-7b05-4346-9b6e-a01f04615427,356484.14,USD,0.0,0,1.0,0.9558565034448931,0.5299191527622972,41,AUTO_MATCH,0,1
ef633069-d12c-416a-a9ed-8c8744960fcc,730679.51,JPY,0.0,0,1.0,0.9460446687946915,0.44549318665086224,25,AUTO_MATCH,0,1
6ffa6e04-fa82-4b59-a1d2-38509c872c27,594956.6,JPY,0.0,0,1.0,0.9289622669961881,0.4665615752958052,44,AUTO_MATCH,0,1
1bd344c2-492b-4295-8b83-92d0988585ca,617470.46,JPY,0.0,0,1.0,0.9899672024878187,0.10154781127091764,19,AUTO_MATCH,0,1
a3ff1aca-1041-4082-a84e-a370b498e3cc,34287.85,JPY,0.0,0,1.0,0.972143760224684,0.3463225474996757,47,AUTO_MATCH,0,1
20a887c9-a67d-4acf-a1fd-43997e3663d3,173092.77,GBP,0.0,0,1.0,0.935301684584028,0.36496222645660803,37,AUTO_MATCH,0,1
01f9ca2e-2bd2-4ee9-ac50-ac458e444d27,138067.44,GBP,0.0,1,0.8154387118085685,0.7043907901620712,0.5287763372630185,34,AUTO_MATCH,0,1
7a418c68-9585-4ee6-8bc9-2a35d4598972,694809.68,JPY,0.0,0,1.0,0.9190677391411375,0.2830260518975998,32,AUTO_MATCH,0,1
5a4f996d-be3a-4587-a271-ae7af99e1c29,426399.78,JPY,0.0,1,0.858989850028737,0.8367019684465032,0.6441531239512812,13,AUTO_MATCH,0,1
1158200e-ee57-4f8d-821f-4fe51c040048,359422.99,GBP,44.170202891411236,26,0.4011748962449226,0.4227104411115967,0.6241184571341177,9,EXCEPTION,0,0
0bf02b41-7649-42b0-9ab7-d3cbe9da4243,506660.97,EUR,0.0,0,1.0,0.9314770428220258,0.4402518561101675,41,AUTO_MATCH,0,1
5bd083c4-73cb-44fe-b5b4-bd05005d6f2c,943702.28,GBP,0.0,0,1.0,0.9163136021072776,0.24703068207203985,38,AUTO_MATCH,0,1
769d4d3a-5825-4d5a-a797-afbf5e81aa50,472681.14,USD,0.0,0,1.0,0.9866411916015759,0.323613116725447,38,AUTO_MATCH,0,1
c541096d-b84c-4a44-b4db-b35fdc2731c0,218855.84,JPY,0.0,0,1.0,0.9231339472184551,0.41821918870242736,38,AUTO_MATCH,0,1
d096a3a7-1811-42ed-a911-7ef9f0544322,585478.69,JPY,0.0,3,0.8436847874072774,0.7404192393162246,0.7089528557182994,19,AUTO_MATCH,0,1
d4f8029b-2a9d-487c-9fb2-32697ef24014,607403.94,USD,23.688539296350637,22,0.5917270409341902,0.4655968237453539,0.731213729862325,14,EXCEPTION,0,0
7572375b-3b8d-4d0f-b458-ac349ca9b72e,282277.04,JPY,0.0,0,1.0,0.9764303800632733,0.47937557868699954,47,AUTO_MATCH,0,1
059b765e-53b4-4d49-9222-84ebf7176361,66736.59,EUR,0.0,0,1.0,0.9083715665741988,0.32600975996853954,47,AUTO_MATCH,0,1
f882cd77-9156-4342-bce8-eac251bea588,195026.3,JPY,0.0,0,1.0,0.969606188913297,0.3158362453215362,28,AUTO_MATCH,0,1
ad81d162-01d9-41d6-b536-1b1031be48e2,159353.1,USD,0.0,0,1.0,0.962702456309438,0.35581167970958805,32,AUTO_MATCH,0,1
2aa1487c-6239-4bb3-9794-21a909fdef71,937169.82,USD,0.0,2,0.8330054530630664,0.7538533151763377,0.5114629553351183,33,AUTO_MATCH,0,1
889158c9-dd35-470a-a4a7-f784d5364b67,811820.16,EUR,0.0,0,1.0,0.9650650701513316,0.30243066309334377,27,AUTO_MATCH,0,1
282c5281-0f68-4709-836f-39692d8a223c,279003.02,JPY,0.0,0,1.0,0.9940651898755934,0.5837937361574925,14,AUTO_MATCH,0,1
1ffcbcd1-d49f-453e-a727-d25fc48a6b6f,238045.07,EUR,0.0,0,1.0,0.9910416751107982,0.5252695091702264,32,AUTO_MATCH,0,1
2e11aced-c16f-449c-a92c-bd4e7d7bbd0a,867976.49,JPY,45.73961906577428,17,0.3937547725133562,0.5944882783908505,0.8227996833189373,17,EXCEPTION,1,1
2638161b-3c69-4b97-872c-c0331b8bc9c3,610537.77,JPY,0.0,1,0.9152410979778804,0.8592718557637304,0.7595146911598842,10,AUTO_MATCH,0,1
4f2ff863-40f4-4d0c-831a-1bdb456a11c7,361360.58,GBP,0.0,0,1.0,0.9057954831994304,0.3787770539860479,37,AUTO_MATCH,0,1
